kew_id,taxon_name_Stace,LIST,TAXONCITED,ACCEPTEDNAME,RK,2N/N,chromosome_count_2n,notes,unambiguous_match,matched_by_cit.,matched_by_acc.,match_to_subsp_etc.
256507-1,Tripleurospermum maritimum,Tripleurospermum maritimum (L.) W.D.J. Koch,Tripleurospermum maritimum var. maritimum ,Tripleurospermum maritimum var. maritimum ,37,2n=18,18,,y,y,y,y
256507-1,Tripleurospermum maritimum,Tripleurospermum maritimum (L.) W.D.J. Koch,Tripleurospermum maritimum var. maritimum ,Tripleurospermum maritimum var. maritimum ,37,2n=18,18,,y,y,y,y
256507-1,Tripleurospermum maritimum,Tripleurospermum maritimum (L.) W.D.J. Koch,Tripleurospermum maritimum var. salinum (Wallr.) Kay,Tripleurospermum maritimum var. salinum (Wallr.) Kay,37,2n=18,18,,y,y,y,y
256507-1,Tripleurospermum maritimum,Tripleurospermum maritimum (L.) W.D.J. Koch,Tripleurospermum maritimum var. salinum (Wallr.) Kay,Tripleurospermum maritimum var. salinum (Wallr.) Kay,37,2n=18,18,,y,y,y,y
256507-1,Tripleurospermum maritimum,Tripleurospermum maritimum (L.) W.D.J. Koch,Tripleurospermum maritimum var. salinum (Wallr.) Kay,Tripleurospermum maritimum var. salinum (Wallr.) Kay,37,2n=18,18,,y,y,y,y
256507-1,Tripleurospermum maritimum,Tripleurospermum maritimum (L.) W.D.J. Koch,Tripleurospermum maritimum var. salinum (Wallr.) Kay,Tripleurospermum maritimum var. salinum (Wallr.) Kay,37,2n=18,18,,y,y,y,y
256507-1,Tripleurospermum maritimum,Tripleurospermum maritimum (L.) W.D.J. Koch,Tripleurospermum maritimum var. salinum (Wallr.) Kay,Tripleurospermum maritimum var. salinum (Wallr.) Kay,37,2n=18,18,,y,y,y,y
256507-1,Tripleurospermum maritimum,Tripleurospermum maritimum (L.) W.D.J. Koch,Tripleurospermum maritimum var. salinum (Wallr.) Kay,Tripleurospermum maritimum var. salinum (Wallr.) Kay,37,2n=18,18,,y,y,y,y
256507-1,Tripleurospermum maritimum,Tripleurospermum maritimum (L.) W.D.J. Koch,Tripleurospermum maritimum var. salinum (Wallr.) Kay,Tripleurospermum maritimum var. salinum (Wallr.) Kay,37,2n=18,18,,y,y,y,y
425194-1,Trisetum flavescens,Trisetum flavescens (L.) P. Beauv.,Trisetum flavescens (L.) P.Beauv.,Trisetum flavescens (L.) P.Beauv.,34,2n=28,28,,y,y,y,n
306789-2,Trollius europaeus,Trollius europaeus L.,Trollius europaeus L.,Trollius europaeus L.,34,2n=16,16,,y,y,y,n
306789-2,Trollius europaeus,Trollius europaeus L.,Trollius europaeus L.,Trollius europaeus L.,34,2n=16,16,,y,y,y,n
306789-2,Trollius europaeus,Trollius europaeus L.,Trollius europaeus L.,Trollius europaeus L.,34,2n=16,16,,y,y,y,n
306789-2,Trollius europaeus,Trollius europaeus L.,Trollius europaeus L.,Trollius europaeus L.,34,2n=16,16,,y,y,y,n
306789-2,Trollius europaeus,Trollius europaeus L.,Trollius europaeus L.,Trollius europaeus L.,34,2n=16,16,,y,y,y,n
306789-2,Trollius europaeus,Trollius europaeus L.,Trollius europaeus L.,Trollius europaeus L.,34,2n=16,16,,y,y,y,n
169408-1,Tuberaria guttata,Tuberaria guttata (L.) Fourr.,Tuberaria guttata (L.) Fourr.,Tuberaria guttata (L.) Fourr.,34,2n=c.36,,c.36,y,y,y,n
169408-1,Tuberaria guttata,Tuberaria guttata (L.) Fourr.,Tuberaria guttata (L.) Fourr.,Tuberaria guttata (L.) Fourr.,34,2n=36,36,,y,y,y,n
169408-1,Tuberaria guttata,Tuberaria guttata (L.) Fourr.,Tuberaria guttata (L.) Fourr.,Tuberaria guttata (L.) Fourr.,34,2n=36,36,,y,y,y,n
543106-1,Tulipa sylvestris,Tulipa sylvestris L.,Tulipa sylvestris L.,Tulipa sylvestris L.,34,2n=48,48,,y,y,y,n
256904-1,Tussilago farfara,Tussilago farfara L.,Tussilago farfara L.,Tussilago farfara L.,34,2n=c.60,,c.60,y,y,y,n
256904-1,Tussilago farfara,Tussilago farfara L.,Tussilago farfara L.,Tussilago farfara L.,34,2n=60,60,,y,y,y,n
256904-1,Tussilago farfara,Tussilago farfara L.,Tussilago farfara L.,Tussilago farfara L.,34,2n=60,60,,y,y,y,n
836870-1,Typha latifolia,Typha latifolia L.,Typha latifolia L.,Typha latifolia L.,34,2n=30,30,,y,y,y,n
524298-1,Ulex europaeus,Ulex europaeus L.,Ulex europaeus L.,Ulex europaeus L.,34,2n=c.96,,c.96,y,y,y,n
524298-1,Ulex europaeus,Ulex europaeus L.,Ulex europaeus L.,Ulex europaeus L.,34,2n=c.96,,c.96,y,y,y,n
524298-1,Ulex europaeus,Ulex europaeus L.,Ulex europaeus L.,Ulex europaeus L.,34,2n=96,96,,y,y,y,n
524298-1,Ulex europaeus,Ulex europaeus L.,Ulex europaeus L.,Ulex europaeus L.,34,2n=96,96,,y,y,y,n
524298-1,Ulex europaeus,Ulex europaeus L.,Ulex europaeus L.,Ulex europaeus L.,34,2n=96,96,,y,y,y,n
524298-1,Ulex europaeus,Ulex europaeus L.,Ulex europaeus L.,Ulex europaeus L.,34,2n=96,96,,y,y,y,n
524298-1,Ulex europaeus,Ulex europaeus L.,Ulex europaeus L.,Ulex europaeus L.,34,2n=96,96,,y,y,y,n
524298-1,Ulex europaeus,Ulex europaeus L.,Ulex europaeus L.,Ulex europaeus L.,34,2n=96,96,,y,y,y,n
524303-1,Ulex gallii,Ulex gallii Planch.,Ulex gallii Planch.,Ulex gallii Planch.,34,2n=64,64,,y,y,y,n
524303-1,Ulex gallii,Ulex gallii Planch.,Ulex gallii Planch.,Ulex gallii Planch.,34,2n=64,64,,y,y,y,n
524303-1,Ulex gallii,Ulex gallii Planch.,Ulex gallii Planch.,Ulex gallii Planch.,34,2n=64,64,,y,y,y,n
524303-1,Ulex gallii,Ulex gallii Planch.,Ulex gallii Planch.,Ulex gallii Planch.,34,2n=64,64,,y,y,y,n
524303-1,Ulex gallii,Ulex gallii Planch.,Ulex gallii Planch.,Ulex gallii Planch.,34,2n=64,64,,y,y,y,n
524303-1,Ulex gallii,Ulex gallii Planch.,Ulex gallii Planch.,Ulex gallii Planch.,34,2n=64,64,,y,y,y,n
524303-1,Ulex gallii,Ulex gallii Planch.,Ulex gallii Planch.,Ulex gallii Planch.,34,2n=64,64,,y,y,y,n
524303-1,Ulex gallii,Ulex gallii Planch.,Ulex gallii Planch.,Ulex gallii Planch.,34,2n=64,64,,y,y,y,n
524303-1,Ulex gallii,Ulex gallii Planch.,Ulex gallii Planch.,Ulex gallii Planch.,34,2n=64,64,,y,y,y,n
524303-1,Ulex gallii,Ulex gallii Planch.,Ulex gallii Planch.,Ulex gallii Planch.,34,2n=64,64,,y,y,y,n
524303-1,Ulex gallii,Ulex gallii Planch.,Ulex gallii Planch.,Ulex gallii Planch.,34,2n=64,64,,y,y,y,n
524303-1,Ulex gallii,Ulex gallii Planch.,Ulex gallii Planch.,Ulex gallii Planch.,34,2n=96,96,,y,y,y,n
524303-1,Ulex gallii,Ulex gallii Planch.,Ulex gallii Planch.,Ulex gallii Planch.,34,2n=96,96,,y,y,y,n
524303-1,Ulex gallii,Ulex gallii Planch.,Ulex gallii Planch.,Ulex gallii Planch.,34,2n=96,96,,y,y,y,n
524331-1,Ulex minor,Ulex minor Roth.,Ulex minor Roth,Ulex minor Roth,34,2n=32,32,,y,y,y,n
524331-1,Ulex minor,Ulex minor Roth.,Ulex minor Roth,Ulex minor Roth,34,2n=32,32,,y,y,y,n
524331-1,Ulex minor,Ulex minor Roth.,Ulex minor Roth,Ulex minor Roth,34,2n=32,32,,y,y,y,n
524331-1,Ulex minor,Ulex minor Roth.,Ulex minor Roth,Ulex minor Roth,34,2n=32,32,,y,y,y,n
524331-1,Ulex minor,Ulex minor Roth.,Ulex minor Roth,Ulex minor Roth,34,2n=32,32,,y,y,y,n
302887-2,Ulmus glabra,Ulmus glabra Huds.,Ulmus glabra Huds.,Ulmus glabra Huds.,34,2n=28,28,,y,y,y,n
277005-1,Umbilicus rupestris,Umbilicus rupestris (Salisb.) Dandy,Umbilicus rupestris (Salisb.) Dandy,Umbilicus rupestris (Salisb.) Dandy,34,2n=48,48,,y,y,y,n
260630-2,Urtica dioica,Urtica dioica L.,Urtica dioica L.,Urtica dioica L.,34,2n=c.52,,c.52,y,y,y,n
260630-2,Urtica dioica,Urtica dioica L.,Urtica dioica L.,Urtica dioica L.,34,2n=c.52,,c.52,y,y,y,n
260630-2,Urtica dioica,Urtica dioica L.,Urtica dioica L.,Urtica dioica L.,34,2n=c.52,,c.52,y,y,y,n
260630-2,Urtica dioica,Urtica dioica L.,Urtica dioica L.,Urtica dioica L.,34,2n=c.52,,c.52,y,y,y,n
260630-2,Urtica dioica,Urtica dioica L.,Urtica dioica L.,Urtica dioica L.,34,2n=c.52,,c.52,y,y,y,n
260630-2,Urtica dioica,Urtica dioica L.,Urtica dioica L.,Urtica dioica L.,34,2n=48,48,,y,y,y,n
260630-2,Urtica dioica,Urtica dioica L.,Urtica dioica L.,Urtica dioica L.,34,2n=52,52,,y,y,y,n
260630-2,Urtica dioica,Urtica dioica L.,Urtica dioica L.,Urtica dioica L.,34,2n=52,52,,y,y,y,n
857987-1,Urtica urens,Urtica urens L.,Urtica urens L.,Urtica urens L.,34,2n=24,24,,y,y,y,n
857987-1,Urtica urens,Urtica urens L.,Urtica urens L.,Urtica urens L.,34,2n=24,24,,y,y,y,n
60432533-2,Vaccinium microcarpum,Vaccinium microcarpum (Turcz. ex Rupr.) Schmalh.,Vaccinium microcarpum (Turcz. ex Rupr.) Schmalh.,Vaccinium microcarpum (Turcz. ex Rupr.) Schmalh.,34,2n=24,24,,y,y,y,n
30006039-2,Vaccinium myrtillus,Vaccinium myrtillus L.,Vaccinium myrtillus L.,Vaccinium myrtillus L.,34,2n=24,24,,y,y,y,n
30006039-2,Vaccinium myrtillus,Vaccinium myrtillus L.,Vaccinium myrtillus L.,Vaccinium myrtillus L.,34,2n=24,24,,y,y,y,n
30184367-2,Vaccinium uliginosum,Vaccinium uliginosum L.,Vaccinium uliginosum L.,Vaccinium uliginosum L.,34,2n=39,39,,y,y,y,n
30184367-2,Vaccinium uliginosum,Vaccinium uliginosum L.,Vaccinium uliginosum ssp. uliginosum ,Vaccinium uliginosum ssp. uliginosum ,36,2n=48,48,,n,y,y,y
30184367-2,Vaccinium uliginosum,Vaccinium uliginosum L.,Vaccinium uliginosum ssp. uliginosum ,Vaccinium uliginosum ssp. uliginosum ,36,2n=48,48,,n,y,y,y
293975-2,Vaccinium vitis-idaea,Vaccinium vitis-idaea L.,Vaccinium vitis-idaea L.,Vaccinium vitis-idaea L.,34,2n=24,24,,y,y,y,n
30028947-2,Valeriana dioica,Valeriana dioica L.,Valeriana dioica L.,Valeriana dioica L.,34,2n=16,16,,y,y,y,n
30028947-2,Valeriana dioica,Valeriana dioica L.,Valeriana dioica L.,Valeriana dioica L.,34,2n=16,16,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=55/56,,55/56,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=55/6,,55/6,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=c.28,,c.28,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=c.56,,c.56,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=c.56,,c.56,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=c.56,,c.56,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=c.56,,c.56,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=c.56,,c.56,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=c.56,,c.56,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=c.56,,c.56,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=c.56,,c.56,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=c.56,,c.56,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=c.56,,c.56,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=c.56,,c.56,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=c.56,,c.56,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=c.56,,c.56,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=c.56,,c.56,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=c.56,,c.56,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=c.56,,c.56,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=c.56,,c.56,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=c.56,,c.56,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=c.56,,c.56,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=c.56,,c.56,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=c.56,,c.56,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=28,28,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=28,28,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=28,28,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=28,28,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=28,28,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=28,28,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=28,28,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=28,28,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=28,28,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=28,28,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=28,28,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=28,28,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=28,28,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=28,28,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=28,28,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=28,28,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=28,28,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=28,28,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=28,28,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=28,28,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=28,28,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=28,28,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=28,28,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=28,28,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=35,35,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
860012-1,Valeriana officinalis,Valeriana officinalis L.,Valeriana officinalis L.,Valeriana officinalis L.,34,2n=56,56,,y,y,y,n
