kew_id,unclear_species_marker,extinct_species_marker,taxon_name,taxon_name_binom,authors,taxon_name_WCVP,authors_WCVP,order,family,genus,subgenus,section,subsection,series,species,group,aggregate,members_of_agg.,taxonomic_status,accepted_kew_id,accepted_name,accepted_authors,imperfect_match_with_Stace_IV,WCVP_URL,POWO_URL,IPNI_URL,accepted_WCVP_URL,StaceIV_nativity,Atlas_nativity_viaALIENATT_PLANTATT,Stace_Crawley_nativity_aliens,SLA,LDMC,seed_mass,leaf_area,mean_veg_height,max_veg_height,L_PLANTATT,F_PLANTATT,R_PLANTATT,N_PLANTATT,S_PLANTATT,L_Doring,F_Doring,R_Doring,N_Doring,S_Doring,T_Doring,ECPE_CSR,predicted_CSR,growth_form,succulence,life_form,biome,origin,TDWG_level_1_code,GB_Man_hectads_post2000,Ire_hectads_post2000,CI_hectads_post2000,GB_Man_hectads_1987_1999,Ire_hectads_1987_1999,CI_hectads_1987_1999,GB_Man_hectads_2000_2009,Ire_hectads_2000_2009,CI_hectads_2000_2009,GB_Man_hectads_2010_2019,Ire_hectads_2010_2019,CI_hectads_2010_2019,hybrid_propensity,scaled_hybrid_propensity,BOLD_link1,BOLD_link2,BOLD_link3
1107238-2,Y,,Juncus anthelatus (Wiegand) R.E.Brooks & Whittem.,Juncus anthelatus,(Wiegand) R.E.Brooks & Whittem.,Juncus anthelatus,(Wiegand) R.E.Brooks & Whittem.,Poales,Juncaceae,Juncus,,Steirochloa,,,anthelatus,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/1107238-2,http://plantsoftheworldonline.org/taxon/1107238-2,https://ipni.org/n/1107238-2,,Neo-casual,,Neo-casual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Graminoid,NA,helophyte / hemicryptophyte,,N America,7,6,0,0,0,0,0,1,0,0,5,0,0,NA,NA,NA,NA,NA
442698-1,Y,,Juncus articulatus L.,Juncus articulatus,L.,Juncus articulatus,L.,Poales,Juncaceae,Juncus,,Ozophyllum,,,articulatus,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/442698-1,http://plantsoftheworldonline.org/taxon/442698-1,https://ipni.org/n/442698-1,,N,N,,15.81666124,0.216480909,0.019944444,605.8902693,0.384452632,0.8,8,9,6,3,1,8,9,6,3,1,NA,CSR,CSR,Graminoid,NA,hemicryptophyte,Southern Temperate,,,2733,981,12,2670,912,11,2366,581,4,2650,941,11,2,4.444444444,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2780-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA383-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1840-12
324783-2,Y,,Juncus balticus Willd.,Juncus balticus,Willd.,Juncus balticus,Willd.,Poales,Juncaceae,Juncus,,Juncotypus,,,balticus,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/324783-2,http://plantsoftheworldonline.org/taxon/324783-2,https://ipni.org/n/324783-2,,N,N,,NA,NA,0.062995,NA,0.517857143,1,8,8,5,2,1,8,8,2,2,1,4,NA,NA,Graminoid,NA,helophyte / geophyte,Boreo-Arctic Montane,,,68,0,0,60,0,0,45,0,0,55,0,0,2,4.444444444,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK1016-14,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK1017-14,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK106-14
442732-1,Y,,Juncus biglumis L.,Juncus biglumis,L.,Juncus biglumis,L.,Poales,Juncaceae,Juncus,,Stygiopsis,,,biglumis,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/442732-1,http://plantsoftheworldonline.org/taxon/442732-1,https://ipni.org/n/442732-1,,N,N,,11.6525,0.270195,NA,13.11,0.11148,0.3048,9,9,8,2,0,9,9,8,2,0,NA,NA,S,Graminoid,NA,hemicryptophyte,Arctic Montane,,,24,0,0,18,0,0,18,0,0,18,0,0,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK178-14,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK177-14,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK107-14
30079279-2,Y,,Juncus bufonius L.,Juncus bufonius,L.,Juncus bufonius,L.,Poales,Juncaceae,Juncus,,Tenageia,,,bufonius,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/30079279-2,http://plantsoftheworldonline.org/taxon/30079279-2,https://ipni.org/n/30079279-2,,N,N,,20.65128574,0.1365,0.02213303,80.5,0.21985,0.5,7,7,6,5,1,7,7,6,5,1,NA,R/SR,R,Graminoid,NA,therophyte,Wide Temperate,,,2610,875,13,2176,730,7,1903,425,7,2462,793,12,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNB121-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNB224-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK1299-20
324840-2,Y,,Juncus bulbosus L.,Juncus bulbosus,L.,Juncus bulbosus,L.,Poales,Juncaceae,Juncus,,Ozophyllum,,,bulbosus,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/324840-2,http://plantsoftheworldonline.org/taxon/324840-2,https://ipni.org/n/324840-2,,N,N,,19.02434783,0.232063478,0.0170625,26.2355,0.15625,0.9,7,10,4,2,0,7,10,4,2,0,NA,SR/CSR,SR,Graminoid,NA,helophyte / hydrophyte / therophyte,Boreo-Temperate,,,2082,811,7,2021,722,5,1604,510,1,1848,715,7,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2162-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2163-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1845-12
442792-1,Y,,Juncus capitatus Weigel,Juncus capitatus,Weigel,Juncus capitatus,Weigel,Poales,Juncaceae,Juncus,,Caespitosi,,,capitatus,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/442792-1,http://plantsoftheworldonline.org/taxon/442792-1,https://ipni.org/n/442792-1,,N,N,,NA,NA,0.017027273,NA,0.056363636,0.15,8,6,5,1,0,8,7,4,3,0,7,NA,NA,Graminoid,NA,therophyte,Southern Temperate,,,5,0,8,7,0,9,5,0,5,5,0,4,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNB225-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK105-14,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK104-14
442797-1,Y,,Juncus castaneus Sm.,Juncus castaneus,Sm.,Juncus castaneus,Sm.,Poales,Juncaceae,Juncus,,Stygiopsis,,,castaneus,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/442797-1,http://plantsoftheworldonline.org/taxon/442797-1,https://ipni.org/n/442797-1,,N,N,,12.69625,0.208963333,0.074444444,106.99,0.185938462,0.4572,8,8,7,3,0,8,8,7,3,0,NA,NA,S/CSR,Graminoid,NA,helophyte/ hemicryptophyte,Arctic Montane,,,28,0,0,18,0,0,25,0,0,17,0,0,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK179-14,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK386-14,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK1008-14
442830-1,Y,,Juncus compressus Jacq.,Juncus compressus,Jacq.,Juncus compressus,Jacq.,Poales,Juncaceae,Juncus,,Steirochloa,,,compressus,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/442830-1,http://plantsoftheworldonline.org/taxon/442830-1,https://ipni.org/n/442830-1,,N,N,,14.7,0.321,0.012990476,315,0.252777778,0.4,8,8,7,5,1,8,8,7,5,1,5,NA,S/SR,Graminoid,NA,geophyte,Temperate,,,224,3,0,193,1,0,149,2,0,161,3,0,1,2.222222222,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2545-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA385-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1607-12
442841-1,Y,,Juncus conglomeratus L.,Juncus conglomeratus,L.,Juncus conglomeratus,L.,Poales,Juncaceae,Juncus,,Juncotypus,,,conglomeratus,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/442841-1,http://plantsoftheworldonline.org/taxon/442841-1,https://ipni.org/n/442841-1,,N,N,,4.973333333,0.261521667,0.017953333,2431.19,0.816875,1.5,7,7,4,3,0,8,7,4,3,0,5,C/SC,S/CS,Graminoid,NA,hemicryptophyte,Temperate,,,2569,869,6,2462,713,3,2055,504,4,2449,786,4,1,2.222222222,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2025-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1618-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA386-10
132109-2,Y,,Juncus dudleyi Wiegand,Juncus dudleyi,Wiegand,Juncus dudleyi,Wiegand,Poales,Juncaceae,Juncus,,Steirochloa,,,dudleyi,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/132109-2,http://plantsoftheworldonline.org/taxon/132109-2,https://ipni.org/n/132109-2,,Neo-natd,AN,Neo-natd,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Graminoid,NA,hemicryptophyte,Mediterranean,N America,7,3,0,0,1,0,0,1,0,0,2,0,0,NA,NA,NA,NA,NA
442917-1,Y,,Juncus effusus L.,Juncus effusus,L.,Juncus effusus,L.,Poales,Juncaceae,Juncus,,Juncotypus,,,effusus,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/442917-1,http://plantsoftheworldonline.org/taxon/442917-1,https://ipni.org/n/442917-1,,N,N,,11.05989463,0.259024922,0.019559596,1016.713529,0.569721455,2.01168,7,7,4,4,0,8,7,3,4,0,5,C/SC,CS,Graminoid,NA,hemicryptophyte,Southern Temperate,,,2770,989,14,2729,949,13,2549,851,7,2732,980,13,4,8.888888889,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2306-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1659-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1663-12
442961-1,Y,,Juncus filiformis L.,Juncus filiformis,L.,Juncus filiformis,L.,Poales,Juncaceae,Juncus,,Juncotypus,,,filiformis,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/442961-1,http://plantsoftheworldonline.org/taxon/442961-1,https://ipni.org/n/442961-1,,N,N,,10.02166667,0.249376667,0.034217647,665.73,0.261111111,0.45,7,9,6,4,0,7,9,4,3,0,4,NA,S/CS,Graminoid,NA,hemicryptophyte,Boreal montane,,,32,1,0,22,0,0,21,0,0,24,1,0,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2440-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA388-10,NA
442978-1,Y,,Juncus foliosus Desf.,Juncus foliosus,Desf.,Juncus foliosus,Desf.,Poales,Juncaceae,Juncus,,Tenageia,,,foliosus,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/442978-1,http://plantsoftheworldonline.org/taxon/442978-1,https://ipni.org/n/442978-1,,N,N,,NA,NA,0.041666667,NA,0.3,0.35,8,8,6,6,0,8,8,6,6,0,NA,NA,NA,Graminoid,NA,therophyte,Southern Temperate,,,173,148,0,182,59,1,94,54,0,113,95,0,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1786-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA389-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2436-12
30116907-2,Y,,Juncus gerardii Loisel.,Juncus gerardii,Loisel.,Juncus gerardi,Loisel.,Poales,Juncaceae,Juncus,,Steirochloa,,,gerardi,,,,Accepted,,,,y,https://wcvp.science.kew.org/taxon/30116907-2,http://plantsoftheworldonline.org/taxon/30116907-2,https://ipni.org/n/30116907-2,,N,N,,13.79065099,0.258801726,0.030661166,519.7786667,0.334375,0.5,8,7,7,6,3,8,NA,7,NA,7,6,NA,S/CSR,Graminoid,NA,geophyte,,,,871,274,8,803,228,9,598,161,5,782,249,7,1,2.222222222,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2275-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2435-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA390-10
443065-1,Y,,Juncus inflexus L.,Juncus inflexus,L.,Juncus inflexus,L.,Poales,Juncaceae,Juncus,,Juncotypus,,,inflexus,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/443065-1,http://plantsoftheworldonline.org/taxon/443065-1,https://ipni.org/n/443065-1,,N,N,,5.354326793,0.307861355,0.08940449,2269.647,0.57,0.9,7,7,7,5,1,7,7,7,5,1,NA,SC,CS,Graminoid,NA,hemicryptophyte,Southern Temperate,,,1716,654,7,1689,576,6,1494,358,1,1641,607,7,3,6.666666667,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA3135-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1487-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2669-12
443185-1,Y,,Juncus maritimus Lam.,Juncus maritimus,Lam.,Juncus maritimus,Lam.,Poales,Juncaceae,Juncus,,Juncus,,,maritimus,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/443185-1,http://plantsoftheworldonline.org/taxon/443185-1,https://ipni.org/n/443185-1,,N,N,,2.719445652,0.409348,0.031806154,1137.816667,0.75,1,8,8,8,5,5,9,7,7,6,6,7,NA,S/CS,Graminoid,NA,geophyte,Southern Temperate,,,314,197,9,295,170,11,229,108,6,275,170,9,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2952-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1876-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA392-10
443318-1,Y,,Juncus pallidus R.Br.,Juncus pallidus,R.Br.,Juncus pallidus,R.Br.,Poales,Juncaceae,Juncus,,Juncotypus,,,pallidus,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/443318-1,http://plantsoftheworldonline.org/taxon/443318-1,https://ipni.org/n/443318-1,,Neo-casual,AN,Neo-casual,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Graminoid,NA,hemicryptophyte,,Australia and New Zealand,5,6,0,0,4,0,0,3,0,0,4,0,0,2,4.444444444,NA,NA,NA
443362-1,Y,,Juncus planifolius R.Br.,Juncus planifolius,R.Br.,Juncus planifolius,R.Br.,Poales,Juncaceae,Juncus,,Graminei,,,planifolius,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/443362-1,http://plantsoftheworldonline.org/taxon/443362-1,https://ipni.org/n/443362-1,,Neo-natd,AN,Neo-natd,NA,NA,0.01,NA,0.35,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Graminoid,NA,hemicryptophyte,,"Australia, New Zealand, S America","5, 8",1,20,0,0,3,0,0,8,0,1,20,0,NA,NA,NA,NA,NA
52629-3,Y,,Juncus pygmaeus Rich. ex Thuill.,Juncus pygmaeus,Rich. ex Thuill.,Juncus pygmaeus,Rich. ex Thuill.,Poales,Juncaceae,Juncus,,Ozophyllum,,,pygmaeus,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/52629-3,http://plantsoftheworldonline.org/taxon/52629-3,https://ipni.org/n/52629-3,,N,N,,NA,NA,0.01,NA,0.05,0.1,9,7,4,2,0,9,7,4,2,0,NA,NA,NA,Graminoid,NA,therophyte,Mediterranean-Atlantic,,,3,0,0,3,0,0,3,0,0,3,0,0,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK1236-14,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK1301-20,NA
443410-1,Y,,Juncus ranarius Songeon & E.P.Perrier,Juncus ranarius,Songeon & E.P.Perrier,Juncus ranarius,Songeon & E.P.Perrier,Poales,Juncaceae,Juncus,,Tenageia,,,ranarius,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/443410-1,http://plantsoftheworldonline.org/taxon/443410-1,https://ipni.org/n/443410-1,,N,,,27.135,0.19108,0.0222,13.008,0.143,0.2,9,8,7,5,4,9,8,7,5,4,NA,NA,R/SR,Graminoid,NA,therophyte,Southern Temperate,,,243,63,0,122,38,0,115,28,0,175,39,0,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1838-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA382-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1839-12
443512-1,Y,,Juncus squarrosus L.,Juncus squarrosus,L.,Juncus squarrosus,L.,Poales,Juncaceae,Juncus,,Steirochloa,,,squarrosus,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/443512-1,http://plantsoftheworldonline.org/taxon/443512-1,https://ipni.org/n/443512-1,,N,N,,6.472552982,0.40261,0.07732069,69.75,0.239972222,0.5,7,7,2,2,0,8,7,1,1,0,5,S/SC,S,Graminoid,NA,hemicryptophyte,Temperate,,,1709,468,0,1654,430,0,1354,274,0,1582,423,0,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNB160-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNB094-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1328-12
443536-1,Y,,Juncus subnodulosus Schrank,Juncus subnodulosus,Schrank,Juncus subnodulosus,Schrank,Poales,Juncaceae,Juncus,,Ozophyllum,,,subnodulosus,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/443536-1,http://plantsoftheworldonline.org/taxon/443536-1,https://ipni.org/n/443536-1,,N,N,,7.245621597,0.189,0.013061333,1578.014183,0.7315,1.2,8,9,8,4,0,8,9,8,4,0,NA,NA,S/CS,Graminoid,NA,helophyte / geophyte,Southern Temperate,,,469,138,1,487,143,2,327,64,0,372,102,1,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA393-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1329-12,NA
443542-1,Y,E,Juncus subulatus Forssk.,Juncus subulatus,Forssk.,Juncus subulatus ,Forssk.,Poales,Juncaceae,Juncus,,Forskalina,,,subulatus,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/443542-1,http://plantsoftheworldonline.org/taxon/443542-1,https://ipni.org/n/443542-1,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304453-2,Y,,Juncus tenuis Willd.,Juncus tenuis,Willd.,Juncus tenuis,Willd.,Poales,Juncaceae,Juncus,,Steirochloa,,,tenuis,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/304453-2,http://plantsoftheworldonline.org/taxon/304453-2,https://ipni.org/n/304453-2,,Neo-natd,AN,Neo-natd,14.74709261,0.116126667,0.0155,266.3,0.371236364,0.62,7,7,5,4,0,7,7,5,4,0,NA,NA,S,Graminoid,NA,hemicryptophyte,Mediterranean,N & S America,"7, 8",1297,268,0,827,122,1,740,95,0,1169,226,0,NA,NA,NA,NA,NA
443605-1,Y,,Juncus trifidus L.,Juncus trifidus,L.,Juncus trifidus,L.,Poales,Juncaceae,Juncus,,Steirochloa,,,trifidus,,,,Homotypic_Synonym,77135599-1,Oreojuncus trifidus,(L.) Záv.Drábk. & Kirschner,,https://wcvp.science.kew.org/taxon/443605-1,http://plantsoftheworldonline.org/taxon/443605-1,https://ipni.org/n/443605-1,https://wcvp.science.kew.org/taxon/77135599-1,N,N,,13.9983332,0.42596,0.1388625,139.0593022,0.159285714,0.3,8,5,2,2,0,8,4,4,2,0,2,NA,S/SR,Graminoid,NA,hemicryptophyte,Arctic Montane,,,141,0,0,138,0,0,79,0,0,120,0,0,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK387-14,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK385-14,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK384-14
443609-1,Y,,Juncus triglumis L.,Juncus triglumis,L.,Juncus triglumis,L.,Poales,Juncaceae,Juncus,,Stygiopsis,,,triglumis,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/443609-1,http://plantsoftheworldonline.org/taxon/443609-1,https://ipni.org/n/443609-1,,N,N,,NA,NA,0.033483333,NA,0.099884,0.24384,8,9,6,2,0,8,9,6,2,0,2,NA,NA,Graminoid,NA,hemicryptophyte,Arctic Montane,,,142,0,0,140,0,0,87,0,0,117,0,0,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA394-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA3180-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA3183-12
443666-1,Y,,Juncus xiphioides E.Mey.,Juncus xiphioides,E.Mey.,Juncus xiphioides,E.Mey.,Poales,Juncaceae,Juncus,,Iridifolii,,,xiphioides,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/443666-1,http://plantsoftheworldonline.org/taxon/443666-1,https://ipni.org/n/443666-1,,Neo-natd,,,NA,NA,0.011833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Graminoid,NA,hemicryptophyte,,W N America,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30044367-2,,,Juniperus chinensis L.,Juniperus chinensis,L.,Juniperus chinensis,L.,Cupressales,Cupressaceae,Juniperus,,,,,chinensis,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/30044367-2,http://plantsoftheworldonline.org/taxon/30044367-2,https://ipni.org/n/30044367-2,,Neo-surv,,Neo,3,NA,15.64038647,60030,16.63141818,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shrub,NA,phanerophyte,,China and Japan,3,43,2,0,7,0,0,13,0,0,29,2,0,NA,NA,NA,NA,NA
30088655-2,,,Juniperus communis L.,Juniperus communis,L.,Juniperus communis,L.,Cupressales,Cupressaceae,Juniperus,,,,,communis,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/30088655-2,http://plantsoftheworldonline.org/taxon/30088655-2,https://ipni.org/n/30088655-2,,N,N,,9.047844977,0.502407919,14.2906901,12.66516667,6.057457143,19,8,5,5,3,0,8,5,5,3,0,NA,NA,S,Tree,NA,phanerophyte,Boreo-Temperate,,,976,135,0,799,105,0,680,72,0,837,122,0,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK1303-20,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK056-14,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK559-14
133210-2,,,Kalmia angustifolia L.,Kalmia angustifolia,L.,Kalmia angustifolia,L.,Ericales,Ericaceae,Kalmia,,,,,angustifolia,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/133210-2,http://plantsoftheworldonline.org/taxon/133210-2,https://ipni.org/n/133210-2,,Neo-natd,AN,Neo-natd,8.932032644,0.481063866,0.006272727,294.705,0.86875,1.5,NA,NA,NA,NA,NA,8,8,1,1,0,5,NA,S,Shrub,NA,phanerophyte,,E N America,7,8,0,0,6,0,0,4,0,0,8,0,0,NA,NA,NA,NA,NA
279164-2,,,Kalmia latifolia L.,Kalmia latifolia,L.,Kalmia latifolia,L.,Ericales,Ericaceae,Kalmia,,,,,latifolia,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/279164-2,http://plantsoftheworldonline.org/taxon/279164-2,https://ipni.org/n/279164-2,,Neo-natd,AN,Neo-natd,12.29788175,NA,0.020094341,1184.589293,4.475085714,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tree,NA,phanerophyte,,E N America,7,3,0,0,2,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA
330898-1,,,Kalmia polifolia Wangenh.,Kalmia polifolia,Wangenh.,Kalmia polifolia,Wangenh.,Ericales,Ericaceae,Kalmia,,,,,polifolia,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/330898-1,http://plantsoftheworldonline.org/taxon/330898-1,https://ipni.org/n/330898-1,,Neo-natd,AN,Neo-natd,43.00547592,NA,0.014038647,NA,0.530628571,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shrub,NA,phanerophyte,,N America,7,2,0,0,3,0,0,2,0,0,0,0,0,NA,NA,NA,NA,NA
77070250-1,,,"Kalmia procumbens (L.) Galasso, Banfi & F.Conti",Kalmia procumbens,"(L.) Galasso, Banfi & F.Conti",Kalmia procumbens,"(L.) Gift, Kron & P.F.Stevens ex Galasso, Banfi & F.Conti",Ericales,Ericaceae,Kalmia,,,,,procumbens,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/77070250-1,http://plantsoftheworldonline.org/taxon/77070250-1,https://ipni.org/n/77070250-1,,N,,,NA,NA,NA,NA,NA,NA,9,5,2,2,0,9,5,2,2,0,NA,NA,NA,Shrub,NA,chamaephyte,Arctic Montane,,,149,0,0,128,0,0,94,0,0,123,0,0,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK038-14,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK039-14,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK037-14
725814-1,,,Kerria japonica (L.) DC.,Kerria japonica,(L.) DC.,Kerria japonica,(L.) DC.,Rosales,Rosaceae,Kerria,,,,,japonica,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/725814-1,http://plantsoftheworldonline.org/taxon/725814-1,https://ipni.org/n/725814-1,,Neo-natd,AN,Neo-natd,NA,NA,12.16,NA,1.866666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shrub,NA,phanerophyte,,China and Japan,3,404,28,0,113,2,0,163,10,0,327,21,0,NA,NA,NA,NA,NA
804092-1,,,Kickxia elatine (L.) Dumort.,Kickxia elatine,(L.) Dumort.,Kickxia elatine,(L.) Dumort.,Lamiales,Plantaginaceae,Kickxia,,,,,elatine,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/804092-1,http://plantsoftheworldonline.org/taxon/804092-1,https://ipni.org/n/804092-1,,Arch-colonist,AR,Arch-colonist,40.3,0.1725,0.366,133.477,0.264166667,0.5,7,4,6,5,0,7,4,7,3,0,6,NA,R,Herb,NA,therophyte,Southern Temperate,,,788,42,8,681,20,9,592,24,4,671,35,8,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2563-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA396-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2379-12
804122-1,,,Kickxia spuria (L.) Dumort.,Kickxia spuria,(L.) Dumort.,Kickxia spuria,(L.) Dumort.,Lamiales,Plantaginaceae,Kickxia,,,,,spuria,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/804122-1,http://plantsoftheworldonline.org/taxon/804122-1,https://ipni.org/n/804122-1,,Arch-colonist,AR,Arch-colonist,30.80468915,0.177333333,0.368608696,1102,0.279375,0.5,7,4,7,5,0,7,4,7,3,0,7,NA,R/CR,Herb,NA,therophyte,Southern Temperate,,,524,0,0,456,0,0,373,0,0,432,0,0,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2381-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2431-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK1304-20
